353,11,-15,-1,-7,-4,8,17
355,11,-13,0,-7,-1,8,17
355,14,-14,-1,-6,0,9,15
355,13,-14,1,-8,-1,6,12
355,12,-14,1,-5,-1,8,15
357,12,-13,0,-8,0,9,18
355,14,-14,0,-6,0,7,16
354,13,-12,-1,-8,0,9,16
354,12,-13,-1,-8,1,10,18
354,11,-14,0,-7,0,7,16
354,13,-15,1,-6,0,8,15
358,11,-15,2,-6,0,8,15
353,12,-14,0,-7,-1,8,8
340,11,-16,-3,-9,-4,5,9
352,13,-13,-2,-7,0,8,13
347,10,-17,-3,-11,-2,5,8
362,10,-17,-2,-9,-2,7,14
381,13,-13,5,-6,7,9,20
372,13,-15,0,-7,-1,8,19
383,12,-13,1,-7,0,8,18
393,12,-14,2,-5,2,9,16
390,11,-16,-1,-9,-1,7,11
403,12,-14,1,-7,-1,8,14
412,13,-13,-1,-7,0,8,16
413,12,-15,0,-9,-3,7,16
432,13,-13,2,-7,3,9,19
434,12,-15,-1,-7,-1,8,22
452,11,-14,1,-7,0,8,22
459,12,-17,0,-7,0,7,19
469,13,-15,-1,-9,-1,8,21
481,12,-14,1,-8,0,8,16
488,12,-15,-2,-9,-3,8,15
499,12,-16,0,-9,-1,9,16
511,11,-16,-2,-9,-3,8,10
521,11,-16,-2,-10,-2,6,4
526,10,-17,-4,-11,-2,5,0
541,10,-15,-1,-9,-3,6,7
550,10,-17,-3,-11,-5,6,8
566,10,-16,-1,-9,-3,10,10
583,18,-8,7,-1,9,17,19
590,19,-9,8,-1,7,17,18
624,61,28,48,31,47,54,0
621,74,32,54,35,55,55,83
615,49,16,36,21,31,36,45
647,31,4,23,7,19,25,36
645,27,-5,14,0,12,14,27
616,26,-8,9,-5,7,11,24
649,30,-3,15,0,13,17,32
684,31,-1,16,1,16,21,40
681,27,-7,9,-4,8,17,28
695,27,-6,12,-1,11,15,24
717,25,-6,13,-1,11,16,28
740,26,-5,12,0,12,16,24
743,25,-7,11,-4,9,13,24
754,25,-8,9,-2,7,15,24
772,22,-8,10,-6,7,16,24
781,22,-9,7,-3,7,14,24
799,21,-8,6,-5,7,14,29
811,21,-9,6,-5,8,14,31
826,18,-10,5,-1,0,14,34
834,20,-12,4,-6,0,11,33
838,19,-12,4,-9,2,12,31
852,17,-13,4,-8,3,14,34
868,18,-10,3,-5,0,12,33
878,17,-12,2,-6,0,12,33
884,15,-12,2,-7,2,12,30
895,14,-11,2,-6,0,11,32
900,17,-13,1,-8,-1,10,29
909,15,-14,1,-9,2,10,31
920,14,-12,0,-8,0,11,31
925,12,-14,-1,-10,-4,11,29
925,12,-17,-3,-11,-8,10,26
935,10,-16,-2,-9,-1,10,24
950,11,-16,-2,-8,-1,10,24
949,10,-18,-4,-10,-6,8,23
962,9,-15,-2,-10,-1,7,16
965,10,-17,-4,-9,-1,6,17
994,9,-15,-1,-10,-2,10,16
997,10,-16,-4,-10,-1,8,16
1003,9,-16,-1,-9,-4,8,17
998,7,-18,-5,-14,-6,5,12
1010,6,-17,-5,-14,-1,8,16
1018,6,-18,-4,-12,-6,5,12
1024,6,-18,-4,-12,-6,6,12
1030,8,-19,-7,-13,-8,8,14
1030,5,-20,-9,-15,-9,4,11
1042,6,-19,-6,-9,-7,5,11
1040,5,-20,-9,-13,-9,3,9
1044,5,-20,-9,-13,-9,3,6
1048,4,-21,-8,-15,-1,3,8
1048,4,-21,-9,-14,-9,5,7
1048,2,-20,-9,-14,-10,3,0
1047,3,-20,-10,-17,-11,1,5
1049,1,-20,-9,-15,-11,3,7
1045,3,-21,-10,-13,-10,1,7
1046,3,-21,-9,-15,-12,2,8
1043,2,-21,-10,-16,-11,2,7
1039,1,-22,-11,-17,-11,3,4
1041,1,-20,-10,-15,-9,4,7
1040,1,-22,-10,-16,-10,0,4
1032,1,-23,-10,-15,-10,1,0
1031,1,-22,-12,-13,-12,1,1
1030,1,-21,-11,-15,-11,3,0
1022,0,-23,-12,-16,-10,2,0
1019,0,-22,-12,-17,-12,2,7
1017,-1,-22,-11,-18,-12,2,7
1016,1,-22,-13,-15,-12,2,7
1016,1,-21,-12,-16,-11,2,7
1007,0,-21,-12,-17,-13,-1,2
1004,1,-22,-13,-16,-13,2,2
999,-1,-22,-13,-17,-12,-1,-1
997,1,-23,-12,-17,-9,1,-3
990,-1,-23,-12,-16,-13,0,-2
987,2,-21,-12,-16,-11,2,-2
979,0,-25,-13,-17,-13,-1,-4
972,0,-24,-13,-19,-14,1,-1
968,0,-21,-13,-18,-12,1,-2
961,-2,-24,-13,-18,-12,0,0
950,-1,-23,-13,-17,-14,-1,-1
942,0,-22,-15,-18,-12,-1,-3
934,0,-21,-13,-17,-12,0,-4
924,0,-23,-16,-18,-13,0,-5
917,0,-23,-14,-18,-13,0,-7
905,-1,-24,-12,-16,-14,-1,-8
899,2,-23,-12,-17,-13,-1,-5
885,-1,-25,-13,-18,-9,-3,-6
886,2,-22,-9,-16,-11,3,0
870,-1,-25,-12,-18,-12,0,-3
861,0,-24,-13,-17,-11,0,-3
834,-3,-27,-18,-19,-16,-4,-6
766,-7,-35,-27,-25,-25,-14,-19
736,-3,-30,-19,-23,-23,-8,-13
793,8,-9,5,-2,7,15,13
814,14,-2,16,7,18,28,26
734,0,-28,-14,-24,-16,-3,-6
681,-15,-52,-47,-48,-50,-35,-41
645,-11,-41,-35,-35,-37,-24,-25
708,10,-4,7,2,8,21,26
716,19,7,24,18,27,38,43
621,7,-20,-4,-12,-3,9,10
628,-7,-40,-30,-36,-33,-19,-19
609,-7,-36,-28,-29,-30,-15,-12
618,4,-17,-7,-10,-3,7,14
617,11,-9,4,1,7,19,29
602,9,-13,1,-6,1,14,24
588,1,-27,-14,-20,-14,-1,8
564,0,-29,-17,-20,-19,-5,14
507,-75,-89,-88,-84,-91,-74,-88
565,-20,-34,-25,-23,-22,-8,-39
588,2,-15,-1,-3,3,16,2
552,-19,-39,-28,-29,-27,-13,-48
567,-22,-40,-33,-33,-35,-18,-49
551,-22,-39,-33,-32,-1,-17,-113
545,-16,-34,-25,-24,-25,-10,-42
559,-10,-27,-17,-16,-13,-4,-32
559,-7,-24,-14,-16,-13,-2,-28
549,-11,-30,-20,-21,-17,-8,-35
537,-12,-35,-29,-29,-25,-14,-41
550,-11,-32,-23,-24,-21,-11,-33
557,-9,-27,-17,-19,-17,-4,-24
558,-7,-26,-15,-13,-12,0,-18
552,-7,-28,-18,-20,-16,-3,-17
551,-10,-29,-21,-22,-20,-6,-22
557,-10,-30,-19,-22,-17,-6,-20
555,-8,-27,-17,-19,-17,-4,-19
563,-7,-24,-14,-16,-12,-1,-14
568,-4,-24,-12,-15,-11,-1,-9
570,-5,-24,-13,-17,-12,0,-8
569,-6,-28,-15,-21,-16,-2,-10
575,-5,-28,-17,-18,-16,-4,-8
589,-4,-23,-13,-15,-9,0,-3
591,-3,-22,-12,-14,-9,2,-1
593,-4,-22,-12,-13,-11,1,-1
597,-2,-23,-11,-16,-12,2,0
608,-2,-23,-12,-16,-9,2,1
611,-3,-23,-13,-13,-12,1,1
612,-2,-22,-10,-14,-10,1,1
623,-2,-21,-10,-14,-9,2,0
634,-1,-20,-8,-12,-6,4,1
637,0,-23,-9,-14,-9,2,-1
642,1,-22,-9,-16,-11,0,-2
654,2,-21,-8,-13,-9,2,0
661,3,-19,-6,-12,-5,2,0
666,3,-17,-8,-13,-6,3,5
669,3,-19,-9,-14,-9,4,3
678,2,-20,-8,-14,-8,2,0
689,3,-19,-7,-13,-8,3,1
700,3,-18,-6,-13,-6,3,1
711,4,-18,-3,-11,-5,6,3
721,3,-16,-4,-10,-4,6,3
726,4,-17,-4,-11,-5,5,0
733,5,-18,-5,-11,-7,4,2
743,3,-18,-5,-12,-7,3,1
755,6,-15,-4,-10,-5,5,0
763,6,-18,-4,-11,-6,4,0
768,6,-17,-4,-12,-5,5,6
778,6,-17,-3,-11,-1,5,5
787,7,-17,-5,-10,-4,5,4
796,9,-15,-4,-9,-2,5,9
805,8,-16,-4,-11,-4,4,6
813,7,-18,-3,-10,-3,5,8
816,6,-16,-3,-9,-3,5,9
827,7,-15,-4,-10,-4,5,9
836,8,-15,-4,-10,-1,6,9
843,7,-16,-1,-8,-3,6,12
851,8,-15,-3,-9,-3,6,14
857,8,-17,-4,-9,-4,5,14
865,8,-16,-1,-9,-2,8,15
873,9,-12,0,-8,-1,8,16
861,8,-17,-5,-10,-4,4,12
884,8,-14,0,-9,0,7,16
870,8,-15,-5,-12,-5,4,13
901,10,-13,0,-6,2,9,19
886,10,-14,-2,-8,-8,7,16
914,12,-12,0,-7,2,9,21
885,9,-16,-4,-10,-4,6,15
918,11,-12,3,-7,0,10,20
909,11,-13,-1,-9,-2,8,17
914,11,-15,0,-9,-2,7,12
910,10,-16,-2,-9,-1,7,15
927,11,-15,0,-5,0,10,17
917,8,-15,-1,-5,-4,7,17
918,10,-17,-1,-9,-2,6,15
931,10,-14,1,-8,0,8,16
930,11,-13,0,-8,-2,7,16
922,8,-15,-1,-9,-2,5,17
926,10,-15,0,-7,-1,7,19
931,11,-14,0,-9,-1,8,16
927,11,-15,-1,-7,-1,6,16
929,12,-16,-1,-9,0,7,13
933,11,-15,0,-8,0,8,12
926,12,-14,-3,-9,-3,5,12
929,11,-15,0,-8,-2,9,17
928,13,-14,-2,-8,-1,9,17
921,11,-15,-1,-9,-1,7,18
919,9,-15,0,-5,-1,9,15
910,11,-16,-2,-9,-4,7,15
909,11,-13,-1,-7,-1,10,17
899,10,-15,-3,-9,-3,7,15
905,13,-14,-2,-6,-1,8,16
894,11,-16,0,-10,-3,7,12
889,10,-14,-2,-8,-3,7,16
878,10,-16,0,-8,-3,7,12
877,11,-16,-2,-10,-1,7,17
867,11,-15,-4,-9,-4,5,16
862,9,-16,-4,-10,-5,7,11
857,10,-18,-4,-10,-5,4,8
854,10,-16,-2,-10,-5,2,0
843,10,-17,-2,-11,-4,5,0
833,9,-17,-4,-9,-5,5,3
829,12,-17,-1,-9,-4,6,7
819,19,-10,7,-3,7,16,15
816,23,-7,8,1,8,19,17
813,66,29,48,37,48,58,69
790,78,36,55,39,52,56,90
813,70,31,52,36,49,55,66
798,45,15,33,17,31,37,52
736,29,-4,13,0,14,17,28
740,27,-9,9,-5,5,8,23
729,29,-4,13,0,11,14,28
718,30,-4,16,2,15,20,35
687,28,-10,9,-4,7,14,25
702,23,-8,9,-1,9,13,25
690,26,-7,10,0,11,14,25
668,26,-8,10,-1,11,14,27
660,24,-8,7,-1,7,12,25
654,25,-6,7,-4,4,13,24
651,24,-7,7,0,7,17,28
622,23,-9,6,-2,7,13,26
616,22,-10,5,-3,5,11,27
606,22,-11,4,-3,0,13,27
596,21,-10,8,-5,4,11,30
578,20,-11,3,-7,3,11,27
565,18,-13,4,-6,1,9,31
558,19,-13,4,-5,1,11,33
541,18,-12,2,-1,0,10,32
530,17,-13,1,-8,1,10,32
519,18,-12,2,-8,0,10,32
511,18,-15,2,-6,0,11,32
493,17,-14,0,-9,-1,10,29
486,16,-15,0,-9,0,9,26
479,15,-16,0,-8,0,8,25
468,15,-14,-1,-9,-2,9,24
455,16,-14,-2,-9,-1,12,27
443,13,-14,-2,-9,-2,9,27
435,13,-15,-2,-8,-1,9,25
418,12,-17,-2,-11,-4,7,23
412,13,-16,-2,-9,-2,9,24
395,11,-16,-3,-10,-5,8,16
385,11,-17,-3,-11,-5,7,18
377,11,-16,-2,-9,-5,5,16
368,11,-15,-3,-10,-6,7,16
360,11,-18,-5,-11,-6,6,16
344,10,-19,-5,-9,-1,4,14
340,9,-17,-8,-12,-8,5,12
332,9,-19,-5,-10,-4,4,13
320,8,-18,-6,-13,-7,5,13
309,9,-18,-5,-14,-9,4,8
296,7,-18,-7,-13,-7,4,10
293,7,-19,-7,-13,-6,5,8
279,8,-19,-9,-13,-1,3,11
277,5,-18,-7,-14,-5,6,8
270,7,-18,-6,-14,-8,6,8
260,6,-20,-7,-14,-7,7,11
252,5,-20,-8,-14,-7,4,0
251,5,-20,-8,-12,-7,3,7
241,5,-19,-9,-13,-10,4,8
239,6,-19,-7,-13,-8,6,8
230,0,-22,-11,-15,-5,3,8
223,3,-20,-8,-13,-10,3,8
225,3,-19,-9,-15,-5,4,9
215,3,-22,-11,-16,-9,3,9
219,4,-22,-9,-16,-9,4,7
214,3,-22,-9,-15,-9,3,5
210,3,-20,-8,-13,-11,3,4
205,2,-23,-12,-17,-13,3,3
202,4,-22,-12,-17,-12,2,0
204,3,-22,-11,-14,-9,4,5
202,3,-20,-11,-16,-9,6,9
200,2,-23,-11,-15,-11,4,6
197,0,-22,-11,-16,-11,3,7
200,2,-21,-12,-16,-9,2,6
198,1,-22,-10,-16,-9,5,4
196,2,-23,-12,-15,-9,4,2
196,0,-21,-10,-14,-9,3,1
186,1,-21,-13,-17,-10,2,-1
192,0,-22,-11,-18,-12,2,-4
195,1,-22,-11,-16,-10,3,-2
190,1,-22,-13,-15,-9,2,-3
188,0,-22,-13,-14,-12,2,1
193,0,-22,-11,-13,-10,1,3
195,0,-20,-11,-14,-8,3,5
192,0,-24,-14,-15,-11,3,3
200,0,-21,-11,-16,-11,2,-1
200,-1,-24,-12,-18,-9,2,-2
200,-1,-22,-12,-16,-10,0,-5
201,-2,-23,-14,-17,-12,-1,-9
208,1,-21,-10,-14,-10,1,-6
175,3,-15,-3,-9,-1,9,6
0,3,-16,-1,-8,2,12,12
21,-4,-31,-19,-22,-24,-8,-8
196,-12,-41,-34,-35,-38,-20,-24
280,-5,-28,-19,-21,-20,-6,-7
295,6,-6,7,3,11,20,24
-442,12,0,15,8,19,29,32
-930,-1,-24,-13,-18,-13,0,-2
50,-11,-43,-36,-38,-37,-23,-30
178,-8,-34,-26,-28,-28,-15,-24
236,3,-11,-1,-5,-1,11,5
-10,7,-6,7,-1,9,19,17
-248,3,-19,-5,-9,-8,6,5
49,-2,-28,-18,-21,-18,-6,-5
191,-2,-28,-18,-20,-17,-7,2
225,-2,-22,-12,-16,-9,2,13
213,4,-17,-5,-8,-3,8,22
164,4,-16,-4,-8,0,12,25
140,2,-19,-7,-11,-6,7,16
202,-3,-27,-15,-17,-15,-4,8
285,-4,-25,-17,-17,-18,-6,9
302,-82,-86,-84,-82,-90,-71,-96
281,-25,-33,-26,-23,-23,-11,-49
149,-10,-24,-13,-14,-13,0,-21
296,-21,-39,-34,-32,-35,-19,-46
405,-25,-40,-34,-32,-33,-19,-44
409,-21,-36,-31,-28,-31,-14,-41
408,-19,-35,-25,-23,-23,-10,-38
411,-15,-31,-22,-20,-22,-9,-36
403,-12,-28,-20,-18,-22,-8,-33
433,-14,-31,-24,-25,-26,-12,-40
470,-16,-34,-29,-27,-25,-15,-45
500,-13,-31,-24,-22,-24,-13,-39
493,-11,-27,-19,-19,-17,-5,-31
479,-11,-28,-18,-17,-17,-7,-26
500,-13,-31,-22,-25,-22,-9,-28
522,-12,-29,-22,-23,-22,-9,-24
527,-10,-28,-19,-20,-17,-6,-17
529,-9,-27,-19,-18,-18,-6,-17
540,-4,-24,-15,-15,-16,-4,-13
530,-5,-26,-15,-16,-13,-2,-10
532,-8,-27,-18,-21,-17,-7,-9
561,-8,-28,-22,-21,-21,-4,-16
573,-6,-26,-17,-19,-16,-3,-9
557,-4,-24,-15,-14,-13,-1,-4
537,-5,-24,-14,-17,-13,-2,-6
551,-3,-25,-14,-18,-16,-3,-4
559,-3,-25,-13,-16,-15,-3,-3
557,-2,-22,-13,-15,-13,0,-1
552,0,-24,-13,-16,-14,-2,-2
545,-1,-26,-14,-17,-18,-3,-5
574,-1,-19,-9,-14,-9,2,0
550,3,-21,-7,-13,-10,3,1
506,2,-20,-9,-13,-9,1,-3
509,0,-22,-12,-16,-13,-2,-9
516,-1,-24,-12,-18,-16,-4,-9
529,3,-21,-9,-13,-10,0,-4
511,5,-19,-5,-12,-9,3,-1
491,5,-18,-6,-12,-8,6,3
471,5,-21,-8,-12,-9,2,-1
469,4,-21,-6,-13,-9,2,0
462,3,-21,-7,-12,-11,0,-2
461,5,-17,-5,-10,-5,3,-1
450,8,-17,-4,-8,-3,4,2
425,7,-15,-3,-9,-6,4,1
418,6,-19,-6,-11,-1,4,-3
422,7,-17,-6,-10,-5,4,-2
409,9,-17,-2,-9,-5,4,-2
381,10,-17,-3,-10,-1,5,1
360,10,-16,-3,-12,-3,4,5
357,9,-17,-5,-12,-6,4,4
345,8,-19,-4,-11,-6,4,7
330,11,-16,-3,-10,-4,6,8
307,9,-16,-2,-8,-1,6,8
293,9,-15,-3,-9,-4,6,8
281,10,-17,-4,-11,-4,3,0
269,11,-16,-1,-8,-2,6,8
251,9,-14,-1,-8,-2,9,9
232,10,-14,-1,-9,-1,6,11
217,11,-14,-2,-9,-1,8,17
204,12,-13,0,-6,-1,9,20
185,12,-14,0,-8,0,9,20
170,10,-14,-1,-9,-2,8,16
152,12,-15,-1,-10,-1,6,16
140,12,-14,-1,-8,-1,8,18
120,12,-14,0,-8,-1,9,16
98,11,-15,-2,-11,-1,8,14
82,13,-16,-1,-9,-1,8,15
77,12,-14,-1,-8,0,9,12
59,14,-15,1,-8,-1,8,12
43,13,-12,1,-9,-1,9,17
34,13,-16,0,-8,-1,9,16
11,12,-17,-2,-10,-2,9,17
2,13,-13,1,-5,0,10,21
-16,13,-13,0,-7,1,10,16
-28,13,-14,1,-8,0,8,16
-40,13,-14,1,-8,0,8,17
-55,12,-15,1,-5,-4,7,15
-65,11,-14,1,-8,-2,7,13
-77,12,-14,1,-7,0,8,15
-92,14,-14,1,-5,1,7,12
-108,14,-14,0,-8,0,8,19
-117,13,-13,2,-6,0,9,21
-132,14,-15,2,-9,1,9,16
-140,14,-14,1,-8,-2,8,16
-149,15,-14,1,-7,0,11,16
-165,14,-13,2,-8,0,8,22
-164,14,-13,2,-6,0,10,19
-188,13,-15,-1,-9,-1,8,19
-192,13,-14,1,-10,-1,8,16
-211,12,-13,0,-10,-1,8,21
-205,12,-13,1,-8,2,9,21
-224,12,-14,2,-8,1,9,20
-223,13,-13,-1,-9,1,9,20
-238,11,-12,-1,-8,-2,9,21
-234,12,-12,0,-9,1,11,16
-244,12,-14,0,-8,-4,11,16
-247,12,-16,-1,-10,-1,8,19
-253,13,-15,-2,-10,-1,8,16
-262,11,-15,-1,-10,-2,7,12
-264,8,-15,-3,-10,-2,7,11
-269,11,-15,-3,-9,-3,7,13
-267,11,-17,-2,-10,-2,8,8
-271,8,-17,-1,-10,-1,8,8
-275,9,-17,-3,-10,-1,7,11
-282,18,-8,7,-1,8,18,0
-274,25,-3,13,3,13,22,20
-276,67,32,52,37,52,59,8
-290,72,30,51,34,51,50,81
-231,77,40,62,43,61,61,77
-267,52,22,43,24,42,46,61
-327,30,-2,16,1,12,18,34
-272,27,-6,10,-3,8,12,29
-278,27,-4,16,0,13,16,37
-310,28,-4,16,2,15,17,32
-310,25,-7,7,-5,8,14,27
-270,25,-5,11,-1,8,15,25
-270,25,-3,10,0,8,16,27
-296,25,-6,11,0,12,15,28
-264,25,-6,12,-4,8,15,25
-252,21,-8,10,-3,8,14,24
-245,24,-6,10,0,10,15,32
-259,20,-9,8,-4,6,12,27
-251,21,-11,5,-1,4,13,29
-238,22,-8,7,-4,7,12,29
-232,21,-11,6,-1,5,14,28
-232,19,-10,2,-5,0,11,28
-226,16,-10,3,-8,0,12,31
-209,18,-12,3,-5,2,11,34
-213,18,-12,2,-6,2,12,32
